Taxon,Taxon Author,Subtaxon Author,Common Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial Status,National Status,Reporting Status,Observation,Collected/Reported (y-m-d),Collector/Source,Collection/List,Accession Number,GBIF ID,First Observed,Observer,iNaturalist Link,Notes,ID,Stats Code
Coptis trifolia,(L.) Salisb.,,threeleaf goldthread,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Coptidoideae,,Coptis,Coptis trifolia,,,,native,S5 (2015),,confirmed,observed,1916-07-10,W. Taylor,UBC,V34186,,2019-06-16,alisonnorthup,https://www.inaturalist.org/observations/27736452,,126251,VAS
Delphinium menziesii,DC.,,Menzies' larkspur,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Delphinium,Delphinium menziesii,,,,native,S5 (2019),,new 2021,observed,,,,,,2021-04-20,elsemikkelsen,https://www.inaturalist.org/observations/83039124,,153479,VAS
Halerpestes cymbalaria,Pursh,,alkali buttercup,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Halerpestes,Halerpestes cymbalaria,,,,native,S5 (2019),,confirmed,observed,1974-06-18,,RBCM,V082553,,2021-08-00,chloe_and_trevor,https://www.inaturalist.org/observations/93188610,RBCM:  Squamish River Road NW side at Mile 15,941891,VAS
Helleborus sp.,L.,,hellebore,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Helleborus,Helleborus ,,,,exotic,,,new 2021,observed,,,,,,2021-01-16,Ben Keen,https://www.inaturalist.org/observations/68166879,,55842,VAS
Pulsatilla occidentalis,(S. Watson) Freyn,,western anemone,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Pulsatilla,Pulsatilla occidentalis,,,,native,S5 (2015),,confirmed,observed,1913-08-14,W. Taylor,UBC,V35990,,2019-08-18,kelseytikka,https://www.inaturalist.org/observations/31101326,"UBC:  Garibaldi PP, historical record Anemone occidentalis",75443,VAS
Ranunculus acris,L.,,meadow buttercup,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculus,Ranunculus acris,,,,exotic,SNA (2001),,confirmed,observed,1967-06-10,P. Warrington,LEA,LEA,,2019-06-16,alisonnorthup,https://www.inaturalist.org/observations/27734641,,56064,VAS
Ranunculus aquatilis,L.,,lesser wintergreen,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculus,Ranunculus aquatilis,,,,native,S5 (2000),,reported,unobserved,1982-08-02,A.A. Rose,UBC,V176402,,,,,"UBC:  NW side Squamish River Road at mile 15; re status, do not know which variety this is",78817,VAS
Ranunculus eschscholtzii var. eschscholtzii,Schltdl.,,Eschscholtz's buttercup,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculus,Ranunculus eschscholtzii,,,eschscholtzii,native,S5 (2000),,reported,unobserved,1912-08-15,John Davidson,UBC,V43433,,,,,UBC:  Garibaldi PP near Helm Lake,78822,VAS
Ranunculus flammula,L.,,lesser spearwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculus,Ranunculus flammula,,,,native,S5 (2008),,reported,unobserved,1982-08-02,A.A. Rose,UBC,V176403,,,,,UBC:  Squamish River Road NW side at Mile 15,67826,VAS
Ranunculus repens,L.,,creeping buttercup,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculus,Ranunculus repens,,,,exotic,SNA (2001),,confirmed,observed,1978-06-07,Chris J. Clement,RBCM,V126006,,2019-05-30,kg-,https://www.inaturalist.org/observations/26281079,,48229,VAS
Ranunculus uncinatus,D. Don ex G. Don,,woodland buttercup,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculus,Ranunculus uncinatus,,,,native,S5 (2015),,confirmed,observed,1974-06-20,Charles E. Beil,UBC,V176080,,2019-06-07,northvandad,https://www.inaturalist.org/observations/26948122,,63898,VAS
Thalictrum sp.,"Tourn, ex L.",,meadow-rues,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Thalictroideae,,Thalictrum,Thalictrum sp.,,,,,,,new 2019,observed,,,,,,2019-03-28,Ben Keen,https://www.inaturalist.org/observations/21721890,iNat: needs i.d.,53300,VAS
Trautvetteria caroliniensis,(Walter) Vail,,Carolina bugbane,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Trautvetteria,Trautvetteria caroliniensis,,,,native,S5 (2000),,confirmed,observed,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2015-06-06,hillanddale,https://www.inaturalist.org/observations/9535453,,79387,VAS
Trollius laxus ssp. albiflorus,Salisb.,"(A.Gray) Á.Löve, D.Löve & B.M.Kapoor",white globeflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Trollius,Trollius laxus,,albiflorus,,native,S5 (2000),,confirmed,observed,1913-07-01,W. Taylor,UBC,V34770,,2021-07-15,robertgavan,https://www.inaturalist.org/observations/87654705,"iNaturalist & UBC: Trollius laxus subsp albiflorus; BC CDC, I..T.I.S., FNA: T. albiflorus",238943,VAS
Shepherdia canadensis,(L.) Nutt.,,soopolallie,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Elaeagnaceae,,,Shepherdia,Shepherdia canadensis,,,,native,S5 (2019),,new 2020,observed,,,,,,2020-09-11,gordgcatt,https://www.inaturalist.org/observations/61178733,,79072,VAS
Ceanothus sanguineus,Pursh,,redstem ceanothus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Ceanothus,Ceanothus sanguineus,,,,native,S5 (2019),,reported,unobserved,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,,,,,619279,VAS
Ceanothus velutinus,Douglas ex Hook.,,snowbrush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Ceanothus,Ceanothus velutinus,,,,native,S5 (2020),,reported,unobserved,1978-06-07,Brenda Storey,RBCM,V110936,,,,,"RBCM:  Pilchuk Creek, C. velutinus var. laevigatus",64043,VAS
Frangula purshiana,(D.C.) Cooper,,cascara,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,Frangula,Frangula purshiana,,,,native,S5,,confirmed,observed,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2020-09-12,steveansell,https://www.inaturalist.org/observations/59541502,,77156,VAS
Alchemilla arvensis,(Nutt.) Rydb.,,western lady's mantle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Alchemilla,Alchemilla arvensis,,,,native,S5 (2015),,confirmed,observed,1993-05-24,Terry Taylor,RBCM,V182025,,2019-04-13,Ben Keen,https://www.inaturalist.org/observations/22435878,"Canadensys, FNA, I.T.I.S. list Aphanes occidentalis syn. Alchemilla arvensis",866483,VAS
Alchemilla australis,(Rydb.) Bomble,,slender parsley-piert,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Alchemilla,Alchemilla australis,,,,exotic,SNA (2019),,new 2022,observed,,,,,,2022-06-12,Cole Gaerber,https://www.inaturalist.org/observations/121676084,,1363874,VAS
Alchemilla mollis,(Buser) Rothm.,,garden lady's-mantle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Alchemilla,Alchemilla mollis,,,,exotic,SNA (2019),,new 2020,observed,,,,,,2020-05-31,Ben Keen,https://www.inaturalist.org/observations/48052115,,56022,VAS
Amelanchier alnifolia,(Nutt.) Nutt. ex M. Roem.,,saskatoon,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Amelanchier,Amelanchier alnifolia,,,,native,S4S5 (2001),,confirmed,observed,2015-06-26,B. Brett,2015 Squamish Bioblitz part of Whistler BB Bob Brett),,,2020-05-07,Gwen L'Hirondelle,https://www.inaturalist.org/observations/65448483,,75415,VAS
Argentina anserina,(L.) Rydb.,,common silverweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Argentina,Argentina anserina,,,,native,S5 (2000),,new 2021,observed,,,,,,2021-05-26,sidalcea,https://www.inaturalist.org/observations/80420999,,158615,VAS
Argentina pacifica,(Howell) Rydb.,,pacific silverweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Argentina,Argentina pacifica,,,,native,S5 (2000),,confirmed,observed,2015-06-26,B. Brett,2015 Squamish Bioblitz part of Whistler BB Bob Brett),,,2020-05-24,Judith Holm,https://www.inaturalist.org/observations/47207567,Reported as: Potentilla anserina ssp. pacifica ; iNat: needs i.d. taxonomy not settled,524900,VAS
Aruncus dioicus var. acuminatus,(Walter) Fernald,(Douglas ex Hook.) H.Hara,goatsbeard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Aruncus,Aruncus dioicus,,,acuminatus,native,S5 (2015),,confirmed,observed,1965-07-14,B. Fraser,UBC,V158317,,2020-06-08,Gwen L'Hirondelle,https://www.inaturalist.org/observations/49615088,"Reported as Aruncus sylvester by Pat Warrington (University of Lethbridge, GBIF 2022 dataset)",80381,VAS
Comarum palustre,L.,,marsh cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Comarum,Comarum palustre,,,,native,S5 (2019),,new 2019,observed,,,,,,2019-07-09,Ben Keen,https://www.inaturalist.org/observations/28534846,,62213,VAS
Cotoneaster bullatus,Bois,,hollyberry cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster bullatus,,,,exotic,unlisted,,new 2016,observed,,,,,,2016-09-07,Vanessa,https://www.inaturalist.org/observations/8944759,,160945,VAS
Cotoneaster coriaceus,Franch.,,late cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster coriaceus,,,,exotic,SNA (2019),,confirmed,observed,2006-06-14,,RBCM,V206294,,2020-06-24,johndreynolds,https://www.inaturalist.org/observations/50857124,"RBCM:  Horseshoe Bay,  Cotoneaster lacteus W.W. Sm.",411074,VAS
Cotoneaster dammeri,C.K. Schneid.,,bearberry cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster dammeri,,,,native,SNA (2012),,reported,unobserved,2008-06-23,Peter F. Zika,WTU,373604,,,,,,160946,VAS
Cotoneaster dielsianus,E. Pritz. ex Diels,,Diel's cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster dielsianus,,,,exotic,SNA,,reported,unobserved,2015-05-30,Frank Lomer,UBC,V246592,,,,,,498529,VAS
Cotoneaster divaricatus,Rehder & E.H. Wils.,,spreading cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster divaricatus,,,,exotic,SNA (2012),,reported,unobserved,2007-11-13,Frank Lomer,WTU,369398,,,,,,160947,VAS
Cotoneaster franchetii,Bois,,Franchet's cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster franchetii,,,,exotic,SNA (2008),,confirmed,observed,2015-12-30,Frank Lomer,UBC,V247104,,2020-11-30,Ben Keen,https://www.inaturalist.org/observations/65915167,,64290,VAS
Cotoneaster hjelmqvistii,Flinck & B.Hylmö,,Hjelmqvist’s cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster hjelmqvistii,,,,exotic,unlisted,,reported,unobserved,2007-11-13,Peter F. Zika,UWBM,173714,,,,,,498832,VAS
Cotoneaster horizontalis,Decne.,,wall cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster horizontalis,,,,exotic,SNA (2001),,confirmed,observed,2015-05-30,Frank Lomer,UBC,V246594,,2018-09-26,sarah rurak,https://www.inaturalist.org/observations/16948990,,53771,VAS
Cotoneaster integrifolius,(Roxb.) G.Klotz,,entire-leaved cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster integrifolius,,,,exotic,unlisted,,reported,unobserved,2006-06-14,Peter F. Zika,UWBM,175583,,,,,,76459,VAS
Cotoneaster rehderi,Pojark.,,bullate cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster rehderi,,,,exotic,SNA (2019),,confirmed,observed,2008-06-23,,RBCM,V206292,,2021-08-28,elsemikkelsen,https://www.inaturalist.org/observations/105892416,RBCM:  West Vancouver,160951,VAS
Cotoneaster salicifolius,Franch.,,willow-leaved cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster salicifolius,,,,exotic,SNA,,reported,unobserved,2008-06-23,Peter F. Zika,WTU,373605,,,,,Reported as Cotoneaster salicifolius var. rugosa by Lomer 2011,337820,VAS
Cotoneaster simonsii,Baker,,Himalayan cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster simonsii,,,,exotic,SNA (2001),,reported,unobserved,2015-03-27,Frank Lomer,UBC,V246470,,,,,,76461,VAS
Cotoneaster sternianus,(Turrill) Boom,,Stern's cotoneaster,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Cotoneaster,Cotoneaster sternianus,,,,exotic,SNA,,reported,unobserved,2015-05-30,Frank Lomer,UBC,V246595,,,,,,791250,VAS
Crataegus monogyna,Jacq.,,common hawthorn,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Crataegus,Crataegus monogyna,,,,exotic,SNA,,confirmed,observed,1988-08-04,Wilfred B. Schofield,UBC,V200573,,2021-05-25,anja_sheriden,https://www.inaturalist.org/observations/80969420,,51147,VAS
Dasiphora fruticosa,(L.) Rydb.,,shrubby cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Dasiphora,Dasiphora fruticosa,,,,native,S5 (2019),,reported,unobserved,1916-08-01,F. Perry,UBC,V32950,,,,,,76606,VAS
Dryas drummondii,Richardson ex Hook.,,yellow mountain-avens,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Dryadoideae,,Dryas,Dryas drummondii,,,,native,S5 (2019),,new 2022,observed,,,,,,2022-08-05,Nina Hewitt,https://www.inaturalist.org/observations/130036808,,83540,VAS
Drymocallis glandulosa,(Lindley) Rydberg,,sticky cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Drymocallis,Drymocallis glandulosa,,,,native,S5 (2015),,confirmed,observed,1913-06-15,F. Perry,UBC,V80644,,2012-06-21,Judith Holm,https://www.inaturalist.org/observations/19668762,LGL record D. glandulosa var glandulosa Taxon 80678 is the only only variety of D. glandulosa known in BC,76716,VAS
Fragaria × ananassa ssp. cuneifolia,(Nutt. ex Howell) Staudt,,hybrid Pacific Northwest strawberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Fragaria,Fragaria ,Fragaria × ananassa,cuneifolia,,exotic,SNA (2017),,confirmed,observed,1949-07-24,Vladimir J. Krajina,UBC,V75867,,2018-10-09,Judith Holm,https://www.inaturalist.org/observations/18003082,,777063,VAS
Fragaria chiloensis,(L.) Mill.,,beach strawberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Fragaria,Fragaria chiloensis,,,,native,S4 (2001),,confirmed,observed,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2021-04-24,Ben Keen,https://www.inaturalist.org/observations/75087656,,55367,VAS
Fragaria vesca ssp. bracteata,L.,(A.Heller) Staudt,wild strawberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Fragaria,Fragaria vesca,,bracteata,,native,S5 (2000),,confirmed,observed,1974-06-24,Charles E. Beil,UBC,V176130,,2018-07-03,Judith Holm,https://www.inaturalist.org/observations/14170707,,50298,VAS
Fragaria virginiana,Mill.,,wild strawberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Fragaria,Fragaria virginiana,,,,native,S5 (2020),,confirmed,observed,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2020-05-09,Gwen L'Hirondelle,https://www.inaturalist.org/observations/45560511,Collapsed infrataxa: Fragaria virginiana ssp. glauca and Fragaria virginiana ssp. platypetala,77155,VAS
Geum calthifolium,Menzies ex Sm.,,calthaleaf avens,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Geum,Geum calthifolium,,,,native,S4 (2015),,reported,unobserved,1915-08-17,F. Perry,UBC,V33345,,,,,UBC:  The Lions,163269,VAS
Geum macrophyllum,Willd.,,large-leaved avens,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Geum,Geum macrophyllum,,,,native,S5 (2000),,confirmed,observed,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2018-11-18,Ben Keen,https://www.inaturalist.org/observations/18481973,,77266,VAS
Holodiscus discolor,(Pursh) Maxim.,,ocean spray,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Holodiscus,Holodiscus discolor,,,,native,S5 (2015),,confirmed,observed,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2016-06-25,hillanddale,https://www.inaturalist.org/observations/9531632,,53414,VAS
Kerria japonica,(L.) DC.,,Japanese kerria,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Kerria,Kerria japonica,,,,exotic,unlisted,,new 2022,observed,,,,,,2022-05-13,Matt M,https://www.inaturalist.org/observations/116867214,,125788,VAS
Luetkea pectinata,(Pursh) Kuntze.,,partridgefoot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Luetkea,Luetkea pectinata,,,,native,S5 (2015),,confirmed,observed,1997-07-13,Gerald B. Straley,UBC,V226169,,2019-08-25,kmfret,https://www.inaturalist.org/observations/32185354,,77842,VAS
Malus fusca,(Raf.) C.K. Schneid.,,Pacific crab apple,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Malus,Malus fusca,,,,native,S5 (2000),,confirmed,observed,1997-05-18,Gerald B. Straley,UBC,V226207,,2020-05-09,chloe_and_trevor,https://www.inaturalist.org/observations/45658719,,77948,VAS
Oemleria cerasiformis,(Torr. & A. Gray ex Hook. & Arn.) Landon,,osoberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Oemleria,Oemleria cerasiformis,,,,native,S5 (2015),,confirmed,observed,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2007-04-03,hillanddale,https://www.inaturalist.org/observations/8547109,,53419,VAS
Physocarpus capitatus,(Pursh) Kuntze,,Pacific ninebark,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Physocarpus,Physocarpus capitatus,,,,native,S4S5 (2015),,confirmed,observed,1913-06-01,F. Perry,UBC,V33318,,2020-05-29,Judith Holm,https://www.inaturalist.org/observations/47812030,,57249,VAS
Potentilla × diversifolia,Lehm.,,mountain meadow cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Potentilla,Potentilla ,Potentilla × diversifolia,,,native,S5 (2020),,reported,unobserved,1912-08-11,John Davidson,UBC,V62782,,,,,Reported as Potentilla diversifolia,167348,VAS
Potentilla flabellifolia,Hook. ex Torr. & A. Gray,,fan-foil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Potentilla,Potentilla flabellifolia,,,,native,S4 (2001),,reported,unobserved,1914-00-00,F. Perry,UBC,V139767,,,,,UBC: Garibaldi 'district',78726,VAS
Potentilla glaucophylla var. glaucophylla,Lehm.,,blueleaf cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Potentilla,Potentilla glaucophylla,,,glaucophylla,native,S5,,reported,unobserved,1917-08-10,John Davidson,UBC,V33237,,,,,UBC: Garibaldi PP Polemonium Ridge,81282,VAS
Potentilla hyparctica,Malte,,none,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Potentilla,Potentilla hyparctica,,,,unknown,SU (2016),,reported,unobserved,1938-08-08,John W. Eastham,UBC,V33248,,,,,UBC:  Garibaldi PP Black Tusk,167357,VAS
Potentilla norvegica,L.,,rough cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilla,Potentilla norvegica,,,,native,S5 (2019),,confirmed,observed,2020-07-01,LGL Limited,"LGL Limited, Environmental Research Associates, Sidney, BC",,,2020-08-11,Ben Keen,https://www.inaturalist.org/observations/56198132,,55732,VAS
Potentilla uniflora,Ledeb.,,one-flower cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Potentilla,Potentilla uniflora,,,,native,,,reported,unobserved,1916-08-03,John Davidson,UBC,V80735,,,,,recognized by I.T.I.S. and NatureServe Explorer,167387,VAS
Potentilla villosa,Pall. ex Pursh,,northern cinquefoil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,Potentilla,Potentilla villosa,,,,native,S5 (2000),,reported,unobserved,1917-08-08,John Davidson,UBC,V33109,,,,,UBC:  Garibaldi PP Polemonium Ridge,167389,VAS
Prunus avium,L.,,sweet cherry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Prunus,Prunus avium,,,,exotic,SNA (2001),,new 2020,observed,,,,,,2020-04-26,Ben Keen,https://www.inaturalist.org/observations/43766995,,61964,VAS
Prunus cerasifera,Ehrh.,,cherry plum,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Prunus,Prunus cerasifera,,,,exotic,SNA (2019),,new 2019,unobserved,2019-06-29,,GBIF 2022,q-10091026712,,,,,,55837,VAS
Prunus emarginata,(Douglas ex Hook.) D. Dietr.,,bitter cherry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Prunus,Prunus emarginata,,,,native,S5 (2015),,confirmed,observed,1974-06-24,Charles E. Beil,UBC,V176129,,2018-05-06,Judith Holm,https://www.inaturalist.org/observations/12216848,,63905,VAS
