"occurrenceID","catalogNumber","scientificName","eventDate","recordedBy","source"
"C7513C8F-A809-4C3D-A574-D2DED5B71272","V242450","Huperzia continentalis","1917-08-10","John Davidson","CPNWH"
"132DBC4F-3AD4-4D40-B357-92E3BDD35BF2","V242458","Moneses uniflora (L.) A.Gray","1912-07-21T00:00:00","Fred Perry","GBIF"
"BEA5F727-2B60-43A2-A71A-45397CC1A20B","V242458","Moneses uniflora","1912-07-21","Fred Perry","CPNWH"
"CF540969-3959-594B-8077-209B4D63702D","V244681","Festuca occidentalis Hook.","1978-07-06T00:00:00","Oldriska Ceska","GBIF"
"317E3BA9-F3F0-47F7-89F8-300D760A4268","V244681","Festuca occidentalis","1978-07-06","Oldriska Ceska","CPNWH"
"7B400B88-2DBA-3742-BB3E-8F349112B53A","V245038","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","2016-08-13T00:00:00","Qianshi Lin, Evan Hersh","GBIF"
"239E84E3-2816-4635-859A-E9E318BE0B5B","V245038","Triantha occidentalis ssp. brevistyla","2016-08-13","Qianshi Lin, Evan Hersh","CPNWH"
"6C6F5CC3-0A1A-F746-80C6-564AC50FD60B","V245039","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","2016-08-13T00:00:00","Qianshi Lin, Evan Hersh","GBIF"
"537CA741-8A38-4007-9A89-8C57C5CE0398","V245039","Triantha occidentalis ssp. brevistyla","2016-08-13","Qianshi Lin, Evan Hersh","CPNWH"
"34E3CBF8-8AF2-3744-A95C-C88A2266089E","V245040","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","2016-08-13T00:00:00","Qianshi Lin, Evan Hersh","GBIF"
"9A308C7A-16FA-4709-AD9E-30379B863CC1","V245040","Triantha occidentalis ssp. brevistyla","2016-08-13","Qianshi Lin, Evan Hersh","CPNWH"
"81884E3E-C9CB-3243-8BE2-EB92F5675F52","V245041","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","2016-08-13T00:00:00","Qianshi Lin, Evan Hersh","GBIF"
"4CA6DD04-570E-4D63-B385-88D91A5C2791","V245041","Triantha occidentalis ssp. brevistyla","2016-08-13","Qianshi Lin, Evan Hersh","CPNWH"
"901772DA-8C2B-AD41-8A0F-F1F1277C25B8","V245051","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","2016-08-13T00:00:00","Qianshi Lin, Evan Hersh","GBIF"
"562EE712-69FD-46BA-A031-6913C6E6013C","V245051","Triantha occidentalis ssp. brevistyla","2016-08-13","Qianshi Lin, Evan Hersh","CPNWH"
"D11B02F8-E836-AA4E-98EF-7688DC558605","V245052","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","2016-08-13T00:00:00","Qianshi Lin, Evan Hersh","GBIF"
"8C737FBD-8E06-44D8-9B77-BA247538AE02","V245052","Triantha occidentalis ssp. brevistyla","2016-08-13","Qianshi Lin, Evan Hersh","CPNWH"
"C1CC2E08-9F0F-D449-B875-31D643C4D3B0","V245053","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","2016-08-13T00:00:00","Qianshi Lin, Evan Hersh","GBIF"
"9BAB79E3-E961-4862-9EBA-5A4262079B17","V245053","Triantha occidentalis ssp. brevistyla","2016-08-13","Qianshi Lin, Evan Hersh","CPNWH"
"F9BA29A6-8A06-9E45-9FFE-55640CA0D760","V245054","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","2016-08-13T00:00:00","Qianshi Lin, Evan Hersh","GBIF"
"0D9CC205-9DBE-411F-AF1E-94B555BB79F3","V245054","Triantha occidentalis ssp. brevistyla","2016-08-13","Qianshi Lin, Evan Hersh","CPNWH"
"7EB9ACEA-9915-9645-8D08-CA00FFDB9650","V245570","Carex L.","1963-08-03T00:00:00","Vernon C. Brink","GBIF"
"984CDD4C-6C99-4ACB-9D77-1040213CE129","V245570","Carex","1963-08-03","Vernon C. Brink","CPNWH"
"216031D4-44AE-DB45-B96D-31074BD65AC1","V24625","Vicia gigantea Hook.","1913-06-01T00:00:00","W. Taylor","GBIF"
"DA2CF3B5-4A1A-4EA3-8834-36CAEBCF294C","V24625","Vicia nigricans var. gigantea","1913-06-01","W. Taylor","CPNWH"
"79530FB9-6DC8-0B40-BA3C-EC247DAC4843","V246469","Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino ex Nakai","2015-03-27T00:00:00","Frank Lomer","GBIF"
"16E15556-14D4-464A-91AF-90A8DBCFC670","V246469","Pseudosasa japonica","2015-03-27","Frank Lomer","CPNWH"
"8F2D4AA8-A535-7E43-AF4C-BFAE2B2BE874","V246470","Cotoneaster simonsii Baker","2015-03-27T00:00:00","Frank Lomer","GBIF"
"69D00A22-DFBA-4AF7-BDE7-525E277D4E00","V246470","Cotoneaster simonsii","2015-03-27","Frank Lomer","CPNWH"
"43730C9A-680B-814F-91A3-F46C5A5618DB","V246471a","Fargesia murielae (Gamble) T.P.Yi","2015-03-27T00:00:00","Frank Lomer","GBIF"
"F0BEC23B-134D-4E80-A8E5-D9EDC0F0293F","V246471a","Fargesia murielae","2015-03-27","Frank Lomer","CPNWH"
"CD8D29C8-9407-2B47-8363-CA0AC6B9035A","V246471b","Fargesia murielae (Gamble) T.P.Yi","2015-03-27T00:00:00","Frank Lomer","GBIF"
"0690A5E0-1784-4731-9422-EF0C17BAA3B8","V246471b","Fargesia murielae","2015-03-27","Frank Lomer","CPNWH"
"9DEDBADB-0F1D-3447-BA82-F3BE022F5341","V246472","Prunus avium (L.) L.","2015-03-27T00:00:00","Frank Lomer","GBIF"
"CA278C5E-CBF2-4EF1-A7B6-23151F137FEF","V246472","Prunus avium","2015-03-27","Frank Lomer","CPNWH"
"16E94902-5061-1D41-BE58-C751052EB79A","V246473","Brassica oleracea var. acephala Linnaeus, 1753","2015-03-27T00:00:00","Frank Lomer","GBIF"
"58A0CFB1-9F48-4309-91FA-5FE501D5BA00","V246473",NA,"2015-03-27","Frank Lomer","CPNWH"
"1AFCE095-8C3A-A243-8EF3-EDFCE5281848","V246474","Sedum forsterianum Sm.","2015-03-27T00:00:00","Frank Lomer","GBIF"
"C39D212E-67C5-4E64-BFEA-C400489940AB","V246474","Sedum forsterianum","2015-03-27","Frank Lomer","CPNWH"
"4CB00D38-5D72-4A41-82B2-A783948F2732","V246592","Cotoneaster dielsianus E.Pritz. ex Diels","2015-05-30T00:00:00","Frank Lomer","GBIF"
"B26A8B10-7A74-41D7-A2E1-FE8A475E40F3","V246592","Cotoneaster dielsianus","2015-05-30","Frank Lomer","CPNWH"
"CF67A981-F253-5540-BF68-07D40FE7363F","V246593","Sedum forsterianum Sm.","2015-05-30T00:00:00","Frank Lomer","GBIF"
"F7A3E831-75E2-4618-B280-E524AE1C6E27","V246593","Sedum forsterianum","2015-05-30","Frank Lomer","CPNWH"
"0A8F4C14-DFF1-2545-9152-A69CFB2D62F5","V246594","Cotoneaster horizontalis Decne.","2015-05-30T00:00:00","Frank Lomer","GBIF"
"D37BCDF0-512D-4BC1-9C80-0F7A4EF51D37","V246594","Cotoneaster horizontalis","2015-05-30","Frank Lomer","CPNWH"
"9D23E90F-920D-3649-9405-01DA4EA55A28","V246595","Cotoneaster sternianus (Turrill) Boom","2015-05-30T00:00:00","Frank Lomer","GBIF"
"E5B766F7-77F5-44C9-8876-038D227172CB","V246595","Cotoneaster sternianus","2015-05-30","Frank Lomer","CPNWH"
"2DF9BD15-F473-1E4E-9679-8CC7AD2D5066","V246596","Carex hendersonii L.H.Bailey","2015-05-30T00:00:00","Frank Lomer","GBIF"
"CC09848E-13CF-40D2-9ABA-22EE3330CF6F","V246596","Carex hendersonii","2015-05-30","Frank Lomer","CPNWH"
"C239E8D9-F190-B443-887D-AD5D1C0FE332","V246597","Poa nemoralis L.","2015-05-30T00:00:00","Frank Lomer","GBIF"
"0ED1D2F9-875A-4EA4-96FB-059E691D21A7","V246597","Poa nemoralis","2015-05-30","Frank Lomer","CPNWH"
"86B02716-03C7-B648-9AF8-7BECE08D8E0D","V246598","Carex hendersonii L.H.Bailey","2015-05-30T00:00:00","Frank Lomer","GBIF"
"2A36F090-1586-492B-B944-A83577BBF8CA","V246598","Carex hendersonii","2015-05-30","Frank Lomer","CPNWH"
"79BA66E3-5E8D-9447-9DDE-F2A1D85EEA05","V246599","Bromus racemosus L.","2015-05-30T00:00:00","Frank Lomer","GBIF"
"352231C3-8A9B-4D67-9DD0-0CC34D9D9441","V246599","Bromus racemosus","2015-05-30","Frank Lomer","CPNWH"
"F5971EA8-177B-3A47-8A70-58E37EC6BB92","V246600","Elymus glaucus subsp. glaucus","2015-05-30T00:00:00","Frank Lomer","GBIF"
"4F7572B8-924C-47C3-AF7C-69276CDB1A33","V246600","Elymus glaucus ssp. glaucus","2015-05-30","Frank Lomer","CPNWH"
"3AAAA972-C2E2-3A46-A0DB-CED904653772","V246601","Bromus vulgaris (Hook.) Shear","2015-05-30T00:00:00","Frank Lomer","GBIF"
"018909FE-BBF1-4B04-897E-05D649A77845","V246601","Bromus vulgaris","2015-05-30","Frank Lomer","CPNWH"
"20087744-2FF6-ED4A-86A2-A5C2CF563370","V247100","Cotoneaster simonsii Baker","2015-12-30T00:00:00","Frank Lomer","GBIF"
"DBE6FEF4-A16B-4D46-A820-5416BAA9FDB3","V247100","Cotoneaster simonsii","2015-12-30","Frank Lomer","CPNWH"
"AF113E9A-4C51-2C44-905B-3DDCEA6C4C00","V247101","Brassica napus subsp. rapifera Metzg.","2015-12-30T00:00:00","Frank Lomer","GBIF"
"9C970DCF-F392-4AAE-A605-394D48207E4A","V247101",NA,"2015-12-30","Frank Lomer","CPNWH"
"08A08446-95DE-BD4D-9AB0-601770765344","V247102","Crepis capillaris (L.) Wallr.","2015-12-30T00:00:00","Frank Lomer","GBIF"
"40D5E96A-F81F-4735-B8C0-EC094A8651F5","V247102","Crepis capillaris","2015-12-30","Frank Lomer","CPNWH"
"34873F07-1163-D440-AF1A-916326B16E08","V247103","Eschscholzia californica Cham.","2015-12-30T00:00:00","Frank Lomer","GBIF"
"E4F0E440-F0E1-4DD4-9CEA-52AE7CF60549","V247103","Eschscholzia californica","2015-12-30","Frank Lomer","CPNWH"
"9989AF77-1F2F-C14B-9BEF-B7677FF76B56","V247104","Cotoneaster franchetii Boiss.","2015-12-30T00:00:00","Frank Lomer","GBIF"
"E8250298-05CC-47D4-8435-6D033C70F2E6","V247104","Cotoneaster franchetii","2015-12-30","Frank Lomer","CPNWH"
"02D3AA40-872A-D740-A68C-891E3FD4DF36","V247105","Anaphalis margaritacea (L.) Benth.","2015-12-30T00:00:00","Frank Lomer","GBIF"
"8F7E2018-9F2B-4534-AA75-36563A098636","V247105","Anaphalis margaritacea","2015-12-30","Frank Lomer","CPNWH"
"B256DC14-8C28-0C4A-9F10-11B33030D4E4","V248788","Salix L.","2007-04-20T00:00:00","Diana M. Percy, Quentin C. Cronk","GBIF"
"AA26091A-F56A-4C29-B1CC-E12716904B2C","V248788","Salix","2007-04-20","Diana M. Percy, Quentin C. Cronk","CPNWH"
"3BFD4946-4A4C-6644-98B6-2FEC3C22833F","V248789","Salix sitchensis Sanson ex Bong.","2007-04-20T00:00:00","Diana M. Percy, Quentin C. Cronk","GBIF"
"4E5E5946-5EB0-452D-B837-D79E675C6E48","V248789","Salix sitchensis","2007-04-20","Diana M. Percy, Quentin C. Cronk","CPNWH"
"20513375-DED7-6840-AE80-3D7E2F51A18E","V248790","Salix L.","2007-04-20T00:00:00","Diana M. Percy, Quentin C. Cronk","GBIF"
"86B58C61-4C46-4CEC-B62F-9CDA9E498131","V248790","Salix","2007-04-20","Diana M. Percy, Quentin C. Cronk","CPNWH"
"D4D5341B-63DA-2D4E-8215-E2F196F2632E","V248791","Salix L.","2007-04-20T00:00:00","Diana M. Percy, Quentin C. Cronk","GBIF"
"35FF06FD-68FF-4EFE-812E-086CF290DAE2","V248791","Salix","2007-04-20","Diana M. Percy, Quentin C. Cronk","CPNWH"
"D7381F09-3763-7541-AF34-BB79559B52B1","V248792","Salix sitchensis Sanson ex Bong.","2007-04-20T00:00:00","Diana M. Percy, Quentin C. Cronk","GBIF"
"F41708BB-3E1D-4D30-B3DA-448E9EC31B01","V248792","Salix sitchensis","2007-04-20","Diana M. Percy, Quentin C. Cronk","CPNWH"
"35E3F89C-9414-B343-AA55-586329BD448D","V248793","Salix sitchensis Sanson ex Bong.","2007-04-20T00:00:00","Diana M. Percy, Quentin C. Cronk","GBIF"
"FC0D6091-44D2-45F8-B6A4-2A9A66B47414","V248793","Salix sitchensis","2007-04-20","Diana M. Percy, Quentin C. Cronk","CPNWH"
"061D9D9C-C0F9-9240-BD21-470FB9A17889","V249008","Sarracenia purpurea subsp. purpurea","2016-06-22T00:00:00","Terry McIntosh, Jamie Fenneman","GBIF"
"18E55E3D-85AE-4605-B2A2-9E02B6FC617A","V249008","Sarracenia purpurea ssp. purpurea","2016-06-22","Terry McIntosh, Jamie Fenneman","CPNWH"
"7843D977-EEF1-8F45-B9C8-922B04DBC87C","V25067","Nuphar lutea subsp. polysepala (Engelm.) E.O.Beal","1913-07-27T00:00:00","John Davidson","GBIF"
"0ABD0530-20B0-47CE-9732-3EA7581AA86C","V25067","Nuphar polysepala","1913-07-27","John Davidson","CPNWH"
"144B776C-BB2C-A34E-8DDD-FEB373A0A33E","V250701","Miscanthus sinensis Andersson","2019-05-08T00:00:00","Frank Lomer","GBIF"
"E28434AA-9979-486C-9E86-241569C58D13","V250701","Miscanthus sinensis","2019-05-08","Frank Lomer","CPNWH"
"07AC5C17-7FF5-C94C-9394-5D09A45F7E91","V250708","Spiraea ×hitchcockii W.J.Hess & Stoynoff","2018-07-18T00:00:00","Ben Stormes","GBIF"
"3AF08008-18AE-4609-84AC-730B87DFCE05","V250708","Spiraea hitchcockii","2018-07-18","Ben Stormes","CPNWH"
"7F47EDFE-90F7-E943-B97C-B0EDDFA3D70D","V250847","Sedum sexangulare L.","2017-07-15T00:00:00","Frank Lomer","GBIF"
"E0AC51A5-9B56-4E58-BB39-9B3095A8B6A8","V250847","Sedum sexangulare","2017-07-15","Frank Lomer","CPNWH"
"DC3F6A58-DE20-4640-AC86-7F5C038A0CB4","V25099","Fritillaria affinis (Schult. & Schult.f.) Sealy","1924-04-27T00:00:00","T.R. Ashlee","GBIF"
"948DD136-A73E-425B-BE20-561CC7C4566F","V25099","Fritillaria affinis","1924-04-27","T.R. Ashlee","CPNWH"
"26278CA8-8E13-A140-82BD-77D768BF2FC4","V25105","Fritillaria affinis (Schult. & Schult.f.) Sealy","1924-04-27T00:00:00","T.R. Ashlee","GBIF"
"145B33B3-7FE9-40B3-B4D6-C68823A0FF97","V25105","Fritillaria affinis","1924-04-27","T.R. Ashlee","CPNWH"
"71FD8083-C734-A34F-A2F3-7B8DC9437E4A","V25109","Fritillaria affinis (Schult. & Schult.f.) Sealy","1948-05-11T00:00:00","Thomas M.C. Taylor, C.B.W. Rogers, M.L. Jeffries, R. McMinn","GBIF"
"E892EF19-01AB-4D88-B1FB-EFA00C9AE218","V25109","Fritillaria affinis","1948-05-11","Thomas M.C. Taylor, C.B.W. Rogers, M.L. Jeffries, R. McMinn","CPNWH"
"417D5174-FB98-3F44-AA2B-27E838633454","V251151","Sarracenia purpurea subsp. purpurea","2016-06-28T00:00:00","Frank Lomer, Su-hui Lomer, Judith Holm","GBIF"
"BC1C1FE0-C53A-4F85-9FC5-F90164B41792","V251151","Sarracenia purpurea ssp. purpurea","2016-06-28","Frank Lomer, Su-hui Lomer, Judith Holm","CPNWH"
"41EB70A1-1345-D44B-9B33-D0A114BBADFD","V251152","Allotropa virgata Torr. & A.Gray","2016-06-28T00:00:00","Frank Lomer, Su-hui Lomer, Judith Holm","GBIF"
"16D964EA-4A89-4521-9331-E9C2D4BF1DBC","V251152","Allotropa virgata","2016-06-28","Frank Lomer, Su-hui Lomer, Judith Holm","CPNWH"
"C4811DAB-B770-BC4C-916C-3C4B10D6C6CE","V251153","Hypopitys monotropa Crantz","2016-06-28T00:00:00","Frank Lomer, Su-hui Lomer, Judith Holm","GBIF"
"A989BB89-8D75-497A-A686-1ADAA1A070E7","V251153","Monotropa hypopitys","2016-06-28","Frank Lomer, Su-hui Lomer, Judith Holm","CPNWH"
"E0C2C792-FC35-F549-82B2-C067E7001A16","V251154","Elymus repens (L.) Gould","2016-06-28T00:00:00","Frank Lomer, Su-hui Lomer, Judith Holm","GBIF"
"23EE56F2-34BE-4A97-9913-D6C621A0064A","V251154","Elymus repens","2016-06-28","Frank Lomer, Su-hui Lomer, Judith Holm","CPNWH"
"CDA01666-B1EF-4A43-ABDA-F5C9EBD13626","V251155","Plantago macrocarpa Cham. & Schltdl.","2016-06-28T00:00:00","Frank Lomer, Su-hui Lomer, Judith Holm","GBIF"
"9EC322C7-C4DA-45A1-9B87-6D703735A146","V251155","Plantago macrocarpa","2016-06-28","Frank Lomer, Su-hui Lomer, Judith Holm","CPNWH"
"1CAAEDB5-C79D-8B4D-8170-CF26AD199C96","V251378","Juncus canadensis J.Gay ex Laharpe","2016-09-13T00:00:00","Frank Lomer","GBIF"
"CC76EDFA-7248-4564-95DA-46657217789E","V251378","Juncus canadensis","2016-09-13","Frank Lomer","CPNWH"
"4C6CDF93-16C5-7E4A-ABDD-D815616DC249","V251379","Eleocharis mamillata subsp. mamillata","2016-09-13T00:00:00","Frank Lomer, Su-hui Lomer","GBIF"
"EB1E4EEE-3083-4BFF-8B61-7AEBD556173C","V251379","Eleocharis mamillata ssp. mamillata","2016-09-13","Frank Lomer, Su-hui Lomer","CPNWH"
"15BD84E2-DA53-5747-90B2-0C186D177CA3","V251380","Symphyotrichum subspicatum (Nees) G.L.Nesom","2016-09-13T00:00:00","Frank Lomer","GBIF"
"EF7C5A63-41D2-49A3-881E-2DEDA4C7DC4A","V251380","Symphyotrichum subspicatum","2016-09-13","Frank Lomer","CPNWH"
"17BC2B85-E5A7-754B-BF06-87AC57D23ECC","V25147","Lilium columbianum Leichtlin","1924-05-31T00:00:00","T.R. Ashlee","GBIF"
"0F617B33-5897-4BC1-8BDC-A0BF9AA48C85","V25147","Lilium columbianum","1924-05-31","T.R. Ashlee","CPNWH"
"2E0F08FA-A337-BE49-8AC1-01F8E74A3CAD","V25149","Lilium columbianum Leichtlin","1924-05-31T00:00:00","T.R. Ashlee","GBIF"
"B387D492-7AC1-4001-B048-82848BE63AF8","V25149","Lilium columbianum","1924-05-31","T.R. Ashlee","CPNWH"
"C98E8FB1-8581-4344-8269-C23966408E97","V252882","Arundinaria humilis Mitford","2018-02-12T00:00:00","Frank Lomer","GBIF"
"ED245563-099A-4E0C-9F8B-0AD6787C8471","V252882",NA,"2018-02-12","Frank Lomer","CPNWH"
"67986AAD-5665-CE44-8446-C6031560234D","V252926","Carex lyngbyei Hornem.","2018-07-14T00:00:00","Frank Lomer, Judith Holm","GBIF"
"2355DF7F-D463-47C5-AC48-FABBACB15A01","V252926","Carex lyngbyei","2018-07-14","Frank Lomer, Judith Holm","CPNWH"
"0CFA6479-FF84-EF45-A0EF-A62C80C8E11A","V252961","Cotoneaster lacteus W.W.Sm.","2018-07-14T00:00:00","Frank Lomer","GBIF"
"13EEBC82-A2B5-44BB-B342-FD54FED8A2EC","V252961","Cotoneaster lacteus","2018-07-14","Frank Lomer","CPNWH"
"19D2E6E0-3C25-4642-AA90-137CF4473ACE","V252988","Eleocharis uniglumis (Link) Schult.","2018-07-14T00:00:00","Frank Lomer","GBIF"
"D5A364AA-33F3-4FCC-B232-8CDB9AFDF42E","V252988","Eleocharis uniglumis","2018-07-14","Frank Lomer","CPNWH"
"044F860C-3630-0241-81D1-F79B0785A633","V252998","Epilobium luteum Pursh","2018-07-14T00:00:00","Frank Lomer","GBIF"
"4475120B-FDBC-41E6-8058-9019D6676D14","V252998","Epilobium luteum","2018-07-14","Frank Lomer","CPNWH"
"37AEFDBF-171F-AD42-A8C3-110EBD203F8F","V253030","Galium trifidum subsp. columbianum (Rydb.) Hultén","2018-07-14T00:00:00","Frank Lomer","GBIF"
"CC9E73CB-B2AB-4210-8B62-8DB820D0A086","V253030","Galium trifidum","2018-07-14","Frank Lomer","CPNWH"
"BDFF12AB-ADB7-6A44-AE69-1ED157C1EBE3","V253041","Halerpestes cymbalaria (Pursh) Greene","2018-07-14T00:00:00","Frank Lomer, Judith Holm","GBIF"
"BFE2EC8C-EBEC-452D-930E-9E5AC4787C2D","V253041","Halerpestes cymbalaria","2018-07-14","Frank Lomer, Judith Holm","CPNWH"
"A75FF386-06C8-7146-94C9-7EEC4A266A7F","V253073","Juncus covillei Piper","2018-07-14T00:00:00","Frank Lomer","GBIF"
"FB744FC3-0D57-4685-8632-7EA371706D1C","V253073","Juncus covillei","2018-07-14","Frank Lomer","CPNWH"
"00A51113-7ED7-C740-95DB-2529B311AB74","V253101","Limosella aquatica L.","2018-07-14T00:00:00","Frank Lomer, Judith Holm","GBIF"
"113B81D4-EC3B-4B7E-B57B-ACE4D538D4F9","V253101","Limosella aquatica","2018-07-14","Frank Lomer, Judith Holm","CPNWH"
"02B19B86-F67C-CB4B-977C-D3077F96550C","V253181","Plantago maritima L.","2018-07-14T00:00:00","Frank Lomer, Judith Holm","GBIF"
"4F7C3353-D6B5-4D33-AFF4-8843E0948636","V253181","Plantago maritima","2018-07-14","Frank Lomer, Judith Holm","CPNWH"
"3D5BAD9C-F26A-674D-8B7F-894E360D0B60","V253208","Puccinellia pumila (Macoun ex Vasey) Hitchc.","2018-07-14T00:00:00","Frank Lomer, Judith Holm","GBIF"
"462D8536-8B7B-4EC1-A731-F505187B397F","V253208","Puccinellia pumila","2018-07-14","Frank Lomer, Judith Holm","CPNWH"
"EB4B1906-0FBB-DD41-BB5B-8E1C373F50D3","V253209","Pyracantha coccinea M.Roem.","2018-02-12T00:00:00","Frank Lomer","GBIF"
"BB7915BF-DE28-42D7-B85E-B5EE51FA0A08","V253209","Pyracantha coccinea","2018-02-12","Frank Lomer","CPNWH"
"E62FD1F3-62A0-B649-8382-B5D48C180540","V253319","×Elyhordeum stebbinsianum (Bowden) Bowden","2018-07-14T00:00:00","Frank Lomer, Judith Holm","GBIF"
"EAB0C6D3-4898-42C1-8121-EC078A6E9B82","V253319","Elyhordeum stebbinsianum","2018-07-14","Frank Lomer, Judith Holm","CPNWH"
"F1CABEF5-271B-9B40-BEF1-B6B3A19DC464","V253452","Sedum forsterianum Sm.","2017-05-26T00:00:00","Frank Lomer","GBIF"
"A6C65834-DD95-4AE4-8FE1-88F6F66F8374","V253452","Sedum forsterianum","2017-05-26","Frank Lomer","CPNWH"
"090318D1-0C1B-4A4B-B61C-35276599BFBB","V253453","Sedum rupestre L.","2017-05-26T00:00:00","Frank Lomer","GBIF"
"84489A1F-92C5-44E4-99C2-8B330C2A7066","V253453","Sedum thartii","2017-05-26","Frank Lomer","CPNWH"
"709935F6-170C-3349-B797-54836565EC61","V253454","Sedum rupestre L.","2017-05-26T00:00:00","Frank Lomer","GBIF"
"2649ABA4-A966-4A32-890C-C11F7546AE09","V253454","Sedum thartii","2017-05-26","Frank Lomer","CPNWH"
"02AF5731-539D-8D47-BD86-0BFBE835D5E2","V253482","Vaccinium ovatum Pursh","2017-05-26T00:00:00","Frank Lomer","GBIF"
"31676A54-3CFE-4F89-8389-6DDAE7155016","V253482","Vaccinium ovatum","2017-05-26","Frank Lomer","CPNWH"
"2C0B8290-FE0C-F749-B5AC-3B4F3E7F1B9F","V253548","Bromus diandrus Roth","2017-05-26T00:00:00","Frank Lomer","GBIF"
"277A05BD-28CA-44CB-97C5-02CBCB86C5D5","V253548","Bromus diandrus","2017-05-26","Frank Lomer","CPNWH"
"9B67EE05-997E-D74D-BBDD-FE35A1D4484C","V253600","Cotoneaster divaricatus Rehder & E.H.Wilson","2017-05-26T00:00:00","Frank Lomer","GBIF"
"E00F2FDA-F0EB-4480-ABD8-ABE82D40C80B","V253600","Cotoneaster divaricatus","2017-05-26","Frank Lomer","CPNWH"
"CE4A5182-5CB0-8741-892E-51BF94A8E34F","V253602","Cotoneaster horizontalis Decne.","2017-05-26T00:00:00","Frank Lomer","GBIF"
"6486859B-D76A-4325-96A2-9C86A43014BB","V253602","Cotoneaster horizontalis","2017-05-26","Frank Lomer","CPNWH"
"968D1B3A-8D28-414E-9C1B-6DDE2BB7E8E0","V253604","Cotoneaster salicifolius Franch.","2017-05-26T00:00:00","Frank Lomer","GBIF"
"4328BB6F-CE0B-4552-B980-61DD0D13FEC6","V253604","Cotoneaster salicifolius","2017-05-26","Frank Lomer","CPNWH"
"D9496944-F5EC-DE4B-87D5-BD34D239F4B7","V25375","Streptopus amplexifolius (L.) DC.","1913-08-04T00:00:00","John Davidson","GBIF"
"997DD06D-113E-4FC6-8010-198E24982B4F","V25375","Streptopus amplexifolius","1913-08-04","John Davidson","CPNWH"
"47EB09E4-837C-FE4E-9F1B-2EB93FEA4CCA","V25387","Streptopus lanceolatus (Aiton) Reveal","1913-08-01T00:00:00","W. Taylor","GBIF"
"09A84171-39A1-4BD8-83EA-5A9FBAE12766","V25387","Streptopus lanceolatus","1913-08","W. Taylor","CPNWH"
"47FC03A1-A602-794A-A73A-F57B7737A445","V25428","Triantha occidentalis subsp. brevistyla (C.L.Hitchc.) Packer","1931-08-17T00:00:00","Jas Kay","GBIF"
"D3D2DEF1-859B-4415-992C-119CB3772053","V25428","Triantha occidentalis ssp. brevistyla","1931-08-17","Jas Kay","CPNWH"
"63A2F0A7-387E-204A-9125-CD3275F09D35","V25501","Veratrum viride var. eschscholzianum (Roemer & Schultes) Breitung","1913-08-07T00:00:00","John Davidson","GBIF"
"AFC3B894-4F29-4166-87C3-A8B6F6283AF9","V25501","Veratrum viride var. eschscholzianum","1913-08-07","John Davidson","CPNWH"
"F74B4E1F-7BBC-4A4F-A160-C23115F1B4E2","V25574","Toxicoscordion venenosum (S.Watson) Rydb.","1924-05-29T00:00:00","T.R. Ashlee","GBIF"
"43948F24-7EDC-4F40-A00B-7FCAE839263D","V25574","Toxicoscordion venenosum","1924-05-29","T.R. Ashlee","CPNWH"
"BC537209-A9B8-7B4B-AEF5-FBD2FF5643B8","V26123","Circaea alpina subsp. pacifica (Asch. & Magnus) P.H.Raven","1897-06-01T00:00:00","Albert J. Hill","GBIF"
"4F40CF3F-7FEA-42AE-AF18-A3B577A47048","V26123","Circaea alpina ssp. pacifica","1897-06","Albert J. Hill","CPNWH"
"E0310187-E826-1249-A148-34598998EDF2","V26238","Epilobium clavatum Trel.","1914-08-01T00:00:00","F. Perry","GBIF"
"CF58CBAB-D428-4052-9857-B1E94F058214","V26238","Epilobium clavatum","1914-08","F. Perry","CPNWH"
"1992D2AA-6733-7049-A06F-3B06C90C9E89","V26294","Epilobium latifolium subsp. latifolium","1913-08-07T00:00:00","John Davidson","GBIF"
"790BBFFA-FB23-47EC-BDD3-B02005F3C1F2","V26294",NA,"1913-08-07","John Davidson","CPNWH"
"3D0E83B8-927F-514F-9C7B-D34403020689","V26302","Epilobium luteum Pursh","1913-07-27T00:00:00","W. Taylor","GBIF"
"14AEB30F-28ED-47E2-9E08-EE333BDE729B","V26302","Epilobium luteum","1913-07-27","W. Taylor","CPNWH"
"0B60872F-78DA-9E4B-9C6A-124287190FC7","V26320","Epilobium minutum Lindl.","1897-06-05T00:00:00","Albert J. Hill","GBIF"
