scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup.x,report_detail.x,report_supergroup.y,report_detail.y,report_supergroup,report_detail
Eucapnopsis brevicauda,Claassen,Shorttailed Snowfly,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Plecoptera,Arctoperlaria,Euholognatha,Nemouroidea,Capniidae,NA,NA,Eucapnopsis,brevicauda,NA,NA,NA,accepted,219616,Eucapnopsis brevicauda,Eucapnopsis brevicauda,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Eucapnopsis brevicauda,Shorttailed Snowfly,S4S5,Apr 2017,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Eucapnopsis brevicauda,Eucapnopsis brevicauda,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Idaea dimidiata,Hufnagel,Single-dotted Wave,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Sterrhinae,Sterrhini,Idaea,dimidiata,NA,NA,NA,accepted,205231,Idaea dimidiata,Idaea dimidiata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Idaea dimidiata,Single-dotted Wave Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Idaea dimidiata,Idaea dimidiata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Capnia gracilaria,Claassen,Slender Snowfly,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Plecoptera,Arctoperlaria,Euholognatha,Nemouroidea,Capniidae,NA,NA,Capnia,gracilaria,NA,NA,NA,accepted,216035,Capnia gracilaria,Capnia gracilaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Capnia gracilaria,Slender Snowfly,S4S5,Apr 2017,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Capnia gracilaria,Capnia gracilaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Atimia confusa,Say,Small Cedar Borer,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Spondylidinae,Atimiini,Atimia,confusa,NA,NA,NA,accepted,214583,Atimia confusa,Atimia confusa,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Atimia confusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Ectropis crepuscularia,Denis & Schiffermüller,Small Engrailed,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Boarmiini,Ectropis,crepuscularia,NA,NA,NA,accepted,143009,Ectropis crepuscularia,Ectropis crepuscularia,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Ectropis crepuscularia,Small Engrailed Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ectropis crepuscularia,Ectropis crepuscularia,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Ecliptopera silaceata,Denis & Schiffermüller,Small Phoenix,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Cidariini,Ecliptopera,silaceata,NA,NA,NA,accepted,205202,Ecliptopera silaceata,Ecliptopera silaceata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Ecliptopera silaceata,Small Phoenix Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Ecliptopera silaceata,Ecliptopera silaceata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Acronicta oblinita,J E Smith,Smeared Dagger,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Acronictinae,NA,Acronicta,oblinita,NA,NA,NA,accepted,129428,Acronicta oblinita,Acronicta oblinita,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Acronicta oblinita,Smeared Dagger Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Acronicta oblinita,Acronicta oblinita,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Xestia smithii,Snellen,Smith's Dart,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Xestia,smithii,NA,NA,NA,accepted,81679,Xestia smithii,Xestia smithii,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Xestia smithii,Smith's Dart Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Xestia smithii,Xestia smithii,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Rheumaptera hastata,L.,Spear-marked Black Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Rheumapterini,Rheumaptera,hastata,NA,NA,NA,accepted,205039,Rheumaptera hastata,Rheumaptera hastata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Rheumaptera hastata,Spear-marked Black Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Rheumaptera hastata,Rheumaptera hastata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Orthosia hibisci,Guenée,Speckled Green Fruitworm Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Orthosia,hibisci,NA,NA,NA,accepted,226646,Orthosia hibisci,Orthosia hibisci,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Orthosia hibisci,Speckled Green Fruitworm Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Orthosia hibisci,Orthosia hibisci,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Trichocnemis spiculatus,LeConte,Spined Woodborer,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Prioninae,Callipogonini,Trichocnemis,spiculatus,NA,NA,NA,accepted,321621,Trichocnemis spiculatus,Trichocnemis spiculatus,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Trichocnemis spiculatus,Ponderosa Borer,S4S5,Mar 2023,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Trichocnemis spiculatus,Trichocnemis spiculatus,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Monochamus clamator,LeConte,Spotted Pine Sawyer,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Lamiinae,Lamiini,Monochamus,clamator,NA,NA,NA,accepted,269783,Monochamus clamator,Monochamus clamator,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Monochamus clamator,Spotted Pine Sawyer,S4S5,Mar 2023,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Monochamus clamator,Monochamus clamator,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Synaphaeta guexi,LeConte,Spotted Tree Borer,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Cerambycoidea,Cerambycidae,Lamiinae,Mesosini,Synaphaeta,guexi,NA,NA,NA,accepted,321461,Synaphaeta guexi,Synaphaeta guexi,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Synaphaeta guexi,A Long-horned Beetle,S4S5,Mar 2023,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Synaphaeta guexi,Synaphaeta guexi,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Plagodis phlogosaria,Guenée,Straight-lined Plagodis Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Anagogini,Plagodis,phlogosaria,NA,NA,NA,accepted,205241,Plagodis phlogosaria,Plagodis phlogosaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Plagodis phlogosaria,Straight-lined Plagodis Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Plagodis phlogosaria,Plagodis phlogosaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Orthosia revicta,Morrison,Subdued Quaker,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Orthosiini,Orthosia,revicta,NA,NA,NA,accepted,226649,Orthosia revicta,Orthosia revicta,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Orthosia revicta,Subdued Quaker Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Orthosia revicta,Orthosia revicta,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Cyclophora pendulinaria,Guenée,Sweetfern Geometer Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Sterrhinae,Cosymbiini,Cyclophora,pendulinaria,NA,NA,NA,accepted,217970,Cyclophora pendulinaria,Cyclophora pendulinaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Cyclophora pendulinaria,Sweetfern Geometer Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cyclophora pendulinaria,Cyclophora pendulinaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Eupithecia ravocostaliata,Packard,Tawny Eupithecia Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,ravocostaliata,NA,NA,NA,accepted,219826,Eupithecia ravocostaliata,Eupithecia ravocostaliata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Eupithecia ravocostaliata,Tawny Eupithecia Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Eupithecia ravocostaliata,Eupithecia ravocostaliata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Eupsilia tristigmata,Packard,Three-spotted Sallow,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Eupsilia,tristigmata,NA,NA,NA,accepted,219848,Eupsilia tristigmata,Eupsilia tristigmata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Eupsilia tristigmata,Three-spotted Sallow Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Eupsilia tristigmata,Eupsilia tristigmata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Triphosa haesitata,Guenée,Tissue Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Triphosini,Triphosa,haesitata,NA,NA,NA,accepted,233010,Triphosa haesitata,Triphosa haesitata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Triphosa haesitata,Tissue Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Triphosa haesitata,Triphosa haesitata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pseudothyatira cymatophoroides,Guenée,Tufted Thyatirine Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Drepanoidea,Drepanidae,Thyatirinae,Habrosynini,Pseudothyatira,cymatophoroides,NA,NA,NA,accepted,204699,Pseudothyatira cymatophoroides,Pseudothyatira cymatophoroides,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pseudothyatira cymatophoroides,Tufted Thyatirid Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudothyatira cymatophoroides,Pseudothyatira cymatophoroides,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Falcaria bilineata,NA,Two-lined Hooktip,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Drepanoidea,Drepanidae,Drepaninae,Drepanini,Falcaria,bilineata,NA,NA,NA,unaccepted,1523321,Falcaria bilineata,Falcaria bilineata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Falcaria bilineata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Acronicta innotata,Guenée,Unmarked Dagger,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Acronictinae,NA,Acronicta,innotata,NA,NA,NA,accepted,212435,Acronicta innotata,Acronicta innotata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Acronicta innotata,Unmarked Dagger Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Acronicta innotata,Acronicta innotata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Agrotis vancouverensis,Grote,Vancouver Dart,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Agrotis,vancouverensis,NA,NA,NA,accepted,212878,Agrotis vancouverensis,Agrotis vancouverensis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Agrotis vancouverensis,Vancouver Dart Moth,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Agrotis vancouverensis,Agrotis vancouverensis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Anticlea vasiliata,Gn.,Variable Carpet Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Larentiini,Anticlea,vasiliata,NA,NA,NA,accepted,215211,Anticlea vasiliata,Anticlea vasiliata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Anticlea vasiliata,Variable Carpet Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Anticlea vasiliata,Anticlea vasiliata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sabulodes venata,NA,Variable Girdle Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Ennomini,Sabulodes,venata,NA,NA,NA,unaccepted,1378553,Sabulodes venata,Sabulodes venata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Sabulodes venata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Peridroma saucia,Hübner,Variegated Cutworm Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Noctuini,Peridroma,saucia,NA,NA,NA,accepted,179339,Peridroma saucia,Peridroma saucia,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Peridroma saucia,Variegated Cutworm Moth,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Peridroma saucia,Peridroma saucia,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Fishia illocata,Walker,Wandering Brocade Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Fishia,illocata,NA,NA,NA,accepted,220107,Fishia illocata,Fishia illocata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Fishia illocata,Wandering Brocade Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Fishia illocata,Fishia illocata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lithophane petulca,Grote,Wanton Pinion,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithophane,petulca,NA,NA,NA,accepted,223996,Lithophane petulca,Lithophane petulca,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Lithophane petulca,Wanton Pinion Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lithophane petulca,Lithophane petulca,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Venusia cambrica,Curtis,Welsh Wave Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Asthenini,Venusia,cambrica,NA,NA,NA,accepted,233423,Venusia cambrica,Venusia cambrica,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Venusia cambrica,Welsh Wave Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Venusia cambrica,Venusia cambrica,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Melanolophia imitata,Walker,Western Carpet,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Boarmiini,Melanolophia,imitata,NA,NA,NA,accepted,224588,Melanolophia imitata,Melanolophia imitata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Melanolophia imitata,Western Carpet Moth,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Melanolophia imitata,Melanolophia imitata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Caripeta aequaliaria,Grote,Western Conifer Looper,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Ennomini,Caripeta,aequaliaria,NA,NA,NA,accepted,216122,Caripeta aequaliaria,Caripeta aequaliaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Caripeta aequaliaria,Western Conifer Looper,S4S5,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Caripeta aequaliaria,Caripeta aequaliaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Psyllobora borealis,Casey,Western Fairy Lady Beetle,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Coccinellinae,Coccinellini,Psyllobora,borealis,NA,NA,NA,accepted,311633,Psyllobora borealis,Psyllobora borealis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Psyllobora borealis,A Lady Beetle,S4S5,Mar 2023,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Psyllobora borealis,Psyllobora borealis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Paraleuctra occidentalis,Banks,Western Needlefly,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Plecoptera,Arctoperlaria,Euholognatha,Nemouroidea,Leuctridae,Leuctrinae,NA,Paraleuctra,occidentalis,NA,NA,NA,accepted,227024,Paraleuctra occidentalis,Paraleuctra occidentalis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Paraleuctra occidentalis,Western Needlefly,S4S5,Apr 2017,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Paraleuctra occidentalis,Paraleuctra occidentalis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Panthea virginarius,Grote,Western Panthea Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Pantheinae,NA,Panthea,virginarius,NA,NA,NA,accepted,226911,Panthea virginarius,Panthea virginarius,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Panthea virginarius,Cascades Panthea Moth,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Panthea virginarius,Panthea virginarius,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Malacosoma californica,Packard,Western Tent Caterpillar Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Lasiocampoidea,Lasiocampidae,Malacosominae,NA,Malacosoma,californica,NA,NA,NA,accepted,359294,Malacosoma californica,Malacosoma californica,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Malacosoma californica,Western Tent Caterpillar Moth,S5,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Malacosoma californica,Malacosoma californica,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
