Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id
Tiarella trifoliata var. trifoliata,Tiarella,trifoliata,,,,native,S5,,48.972208980000000,-123.553791000000000,,NA,NA,6611367
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.972184470000000,-123.553104400000000,,NA,NA,6611371
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.869006000000000,-123.356552000000000,,NA,NA,6646309
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.869006000000000,-123.356552000000000,,NA,NA,6646496
Festuca roemeri var. roemeri,Festuca,roemeri,,,,native,S4S5,,48.863451000000000,-123.361981000000000,,NA,NA,6646892
Elymus glaucus ssp. glaucus,Elymus,glaucus,,,,native,S5,,48.868237000000000,-123.377366000000000,,NA,NA,6665101
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.868237000000000,-123.377366000000000,,NA,NA,6665105
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.868293000000000,-123.379555000000000,,NA,NA,6665282
Sedum lanceolatum var. nesioticum,Sedum,lanceolatum,,,nesioticum,native,S3S4,,48.867757000000000,-123.378203000000000,,NA,NA,6665286
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.876598770000000,-123.383266900000000,,NA,NA,6714895
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.876598770000000,-123.383266900000000,,NA,NA,6714903
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.876662270000000,-123.382376400000000,,NA,NA,6714912
Pteridium aquilinum ssp. pubescens,Pteridium,aquilinum,,pubescens,,native,S5,,48.876690500000000,-123.382558800000000,,NA,NA,6714913
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.876690500000000,-123.382558800000000,,NA,NA,6714916
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.877015080000000,-123.380649100000000,,NA,NA,6714933
Linnaea borealis ssp. longiflora,Linnaea,borealis,,longiflora,,native,S5,,48.928116670000000,-123.467780000000000,,NA,NA,6783430
Elymus glaucus ssp. glaucus,Elymus,glaucus,,,,native,S5,,48.874552000000000,-123.383331000000000,,NA,NA,6817403
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.875378000000000,-123.384533000000000,,NA,NA,6817668
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.876098000000000,-123.386035000000000,,NA,NA,6817889
Symphoricarpos mollis,Symphoricarpos,mollis,,,,native,S5,,48.875251000000000,-123.385756000000000,,NA,NA,6817993
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.875251000000000,-123.385756000000000,,NA,NA,6818010
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.876768120000000,-123.379533300000000,,NA,NA,7280583
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.990841320000000,-123.579673400000000,,NA,NA,7312962
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.868958330000000,-123.345986700000000,,NA,NA,7549634
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.888182030000000,-123.351963500000000,,NA,NA,7606415
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.887534950000000,-123.351898900000000,,NA,NA,7607423
Brodiaea coronaria,Brodiaea,coronaria,,,,native,S5,,48.870782260000000,-123.318100000000000,,NA,NA,7641848
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.898341000000000,-123.343038000000000,,NA,NA,8097325
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.898341000000000,-123.343038000000000,,NA,NA,8097439
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.894536670000000,-123.407425000000000,,NA,NA,8296386
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.869050000000000,-123.378856000000000,,NA,NA,8594062
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.869050000000000,-123.378856000000000,,NA,NA,8594176
Spergularia macrotheca var. macrotheca,Spergularia,macrotheca,,,,native,S4?,,48.867841290000000,-123.386920100000000,,NA,NA,8816633
Rumex transitorius,Rumex,transitorius,,,,native,S5 (2019),,48.901838330000000,-123.415550000000000,,NA,NA,8828259
Sarcocornia perennis,Sarcocornia,perennis,,,,native,S5,,48.897222220000000,-123.404722200000000,,NA,NA,8848718
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.896388890000000,-123.406944400000000,,NA,NA,8848889
Plantago maritima,Plantago,maritima,,,,native,S5,,48.873621670000000,-123.386605000000000,,NA,NA,8848989
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.871962000000000,-123.310832000000000,,NA,NA,9328888
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.867607000000000,-123.376235000000000,,NA,NA,9843093
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.862171000000000,-123.372600000000000,,NA,NA,10081922
Pentagramma triangularis ssp. triangularis,Pentagramma,triangularis,,,,native,S5,,48.956014000000000,-123.528022000000000,,NA,NA,10306045
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.956615000000000,-123.529282000000000,,NA,NA,10306166
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.956931000000000,-123.529899000000000,,NA,NA,10306593
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.952126000000000,-123.519470000000000,,NA,NA,10306784
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.862028000000000,-123.320686000000000,,NA,NA,10577847
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.862013000000000,-123.320680000000000,,NA,NA,10578663
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.995044440000000,-123.579650000000000,,NA,NA,10665780
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.901313890000000,-123.446952800000000,,NA,NA,10665781
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.871797220000000,-123.310730600000000,,NA,NA,10713783
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.871613890000000,-123.310769400000000,,NA,NA,10715164
Castilleja hispida,Castilleja,hispida,,,,native,S5,,48.974905020000000,-123.551190400000000,,NA,NA,10825578
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.977973250000000,-123.557843700000000,,NA,NA,10825612
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.891109890000000,-123.363174400000000,,NA,NA,10826282
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.899566670000000,-123.407500000000000,,NA,NA,10863981
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.866681000000000,-123.334849000000000,,NA,NA,10887618
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.869707000000000,-123.319401000000000,,NA,NA,10998737
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.869665000000000,-123.320363000000000,,NA,NA,10998793
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.867280560000000,-123.338280600000000,,NA,NA,11084430
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.939942000000000,-123.504262000000000,,NA,NA,11250664
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.939942000000000,-123.504262000000000,,NA,NA,11250722
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.939942000000000,-123.504262000000000,,NA,NA,11250821
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.868318000000000,-123.377647000000000,,NA,NA,11252843
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.941506000000000,-123.476963000000000,,NA,NA,11305135
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.863569440000000,-123.329063900000000,,NA,NA,11465315
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.875409000000000,-123.384764000000000,,NA,NA,11561573
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.862232000000000,-123.372900000000000,,NA,NA,11564114
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.917288330000000,-123.396788300000000,,NA,NA,11577212
Fritillaria affinis,Fritillaria,affinis,,,,native,S5,,48.918063330000000,-123.397971700000000,,NA,NA,11577887
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.862441670000000,-123.372903300000000,,NA,NA,11578780
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.875636670000000,-123.384688300000000,,NA,NA,11579102
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.862136000000000,-123.372454000000000,,NA,NA,11581986
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.868045000000000,-123.377721000000000,,NA,NA,11582290
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.890419000000000,-123.375720000000000,,NA,NA,11583219
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.985361000000000,-123.560209000000000,,NA,NA,11831911
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.986234000000000,-123.560810000000000,,NA,NA,11832801
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.867060000000000,-123.341280000000000,,NA,NA,11974163
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.862291000000000,-123.372841000000000,,NA,NA,12152152
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.869400000000000,-123.321400000000000,,NA,NA,12179517
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.870100000000000,-123.320500000000000,,NA,NA,12184641
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.880366670000000,-123.333375000000000,,NA,NA,12203680
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.866695000000000,-123.375888000000000,,NA,NA,12287231
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.869354000000000,-123.378831000000000,,NA,NA,12287907
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.911310000000000,-123.396346000000000,,NA,NA,12314835
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.916452000000000,-123.394115000000000,,NA,NA,12315239
Sambucus racemosa var. arborescens,Sambucus,racemosa,,,arborescens,native,S5,,48.875605000000000,-123.380676000000000,,NA,NA,12315317
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.958745000000000,-123.533369000000000,,NA,NA,12373692
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.958745000000000,-123.533369000000000,,NA,NA,12373916
Ranunculus occidentalis var. occidentalis,Ranunculus,occidentalis,,,,native,S5,,48.955048000000000,-123.525522000000000,,NA,NA,12374128
Camassia quamash ssp. quamash,Camassia,quamash,,,,native,S4,,48.952263000000000,-123.519593000000000,,NA,NA,12374150
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.897080640000000,-123.409527100000000,,NA,NA,12626234
Linnaea borealis ssp. longiflora,Linnaea,borealis,,longiflora,,native,S5,,48.875995000000000,-123.342359000000000,,NA,NA,12631296
Tiarella trifoliata var. trifoliata,Tiarella,trifoliata,,,,native,S5,,48.875871000000000,-123.341898000000000,,NA,NA,12631496
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.957294000000000,-123.530671000000000,,NA,NA,12631666
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.867244000000000,-123.343689000000000,,NA,NA,12634889
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.866926000000000,-123.341881000000000,,NA,NA,12634996
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.866926000000000,-123.341881000000000,,NA,NA,12635094
Bromus carinatus var. carinatus,Bromus,carinatus,,,,native,S5,,48.867189000000000,-123.337681000000000,,NA,NA,12635737
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.916106000000000,-123.395972000000000,,NA,NA,12655227
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.870607000000000,-123.343086000000000,,NA,NA,12761716
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.870607000000000,-123.343086000000000,,NA,NA,12761737
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.870607000000000,-123.343086000000000,,NA,NA,12762015
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.874773000000000,-123.336339000000000,,NA,NA,12762949
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.874510000000000,-123.333783000000000,,NA,NA,12763172
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.877446000000000,-123.337105000000000,,NA,NA,12773741
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.877446000000000,-123.337105000000000,,NA,NA,12774286
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.879768000000000,-123.335204000000000,,NA,NA,12774488
Corallorhiza maculata var. occidentalis,Corallorhiza,maculata,,,occidentalis,native,S5,,48.880700000000000,-123.334049000000000,,NA,NA,12788995
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.880411000000000,-123.336710000000000,,NA,NA,12789168
Linnaea borealis ssp. longiflora,Linnaea,borealis,,longiflora,,native,S5,,48.880173000000000,-123.338239000000000,,NA,NA,12790048
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.880818000000000,-123.341764000000000,,NA,NA,12790271
Athyrium filix-femina ssp. cyclosorum,Athyrium,filix-femina,,cyclosorum,,native,S5,,48.878470000000000,-123.341813000000000,,NA,NA,12790390
Prunus emarginata var. emarginata,Prunus,emarginata,,,,native,S5,,48.878470000000000,-123.341813000000000,,NA,NA,12790614
Holodiscus discolor var. discolor,Holodiscus,discolor,,,,native,S5,,48.878470000000000,-123.341813000000000,,NA,NA,12790666
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.878962000000000,-123.341682000000000,,NA,NA,12790755
Tiarella trifoliata var. trifoliata,Tiarella,trifoliata,,,,native,S5,,48.874077000000000,-123.342488000000000,,NA,NA,12790894
Athyrium filix-femina ssp. cyclosorum,Athyrium,filix-femina,,cyclosorum,,native,S5,,48.874077000000000,-123.342488000000000,,NA,NA,12791376
Tiarella trifoliata var. trifoliata,Tiarella,trifoliata,,,,native,S5,,48.874077000000000,-123.342488000000000,,NA,NA,12791636
Athyrium filix-femina ssp. cyclosorum,Athyrium,filix-femina,,cyclosorum,,native,S5,,48.874077000000000,-123.342488000000000,,NA,NA,12791718
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871484000000000,-123.337272000000000,,NA,NA,12791922
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871484000000000,-123.337272000000000,,NA,NA,12791977
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871484000000000,-123.337272000000000,,NA,NA,12792000
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871013000000000,-123.333777000000000,,NA,NA,12792224
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.871013000000000,-123.333777000000000,,NA,NA,12792439
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.868534000000000,-123.338467000000000,,NA,NA,12816340
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.868534000000000,-123.338467000000000,,NA,NA,12816592
Plectritis congesta ssp. congesta,Plectritis,congesta,,,,native,S5,,48.867816190000000,-123.339099200000000,,NA,NA,12817023
Pseudotsuga menziesii var. menziesii,Pseudotsuga,menziesii,,,,native,S5,,48.867058000000000,-123.334428000000000,,NA,NA,12817025
Quercus garryana var. garryana,Quercus,garryana,,,,native,S5,,48.866026000000000,-123.333975000000000,,NA,NA,12817496
Sanicula crassicaulis var. crassicaulis,Sanicula,crassicaulis,,,,native,S5,,48.866026000000000,-123.333975000000000,,NA,NA,12817507
Corallorhiza striata var. striata,Corallorhiza,striata,,,,native,S5,,48.866026000000000,-123.333975000000000,,NA,NA,12817512
Carex viridula ssp. viridula,Carex,viridula,,,,native,S5,,48.884373000000000,-123.342252000000000,,NA,NA,12944807
Linnaea borealis ssp. longiflora,Linnaea,borealis,,longiflora,,native,S5,,48.927136110000000,-123.466591700000000,,NA,NA,12996962
Eriophyllum lanatum var. leucophyllum,Eriophyllum,lanatum,,,leucophyllum,native,S5,,48.957759000000000,-123.531672000000000,,NA,NA,13026868
Cerastium arvense ssp. strictum,Cerastium,arvense,,strictum,,native,S5,,48.957225000000000,-123.530859000000000,,NA,NA,13027130
Stachys cooleyae,Stachys,cooleyae,,,,native,S5,,48.869655000000000,-123.320238000000000,,NA,NA,13030675
Agoseris grandiflora var. leptophylla,Agoseris,grandiflora,,,leptophylla,native,S5,,48.866879000000000,-123.375948000000000,,NA,NA,13031353
Fragaria vesca ssp. bracteata,Fragaria,vesca,,bracteata,,native,S5,,48.872722000000000,-123.370444000000000,,NA,NA,13032002
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.883931000000000,-123.341543000000000,,NA,NA,13065711
Carex aquatilis var. dives,Carex,aquatilis,,,dives,native,S5,,48.884745000000000,-123.343761000000000,,NA,NA,13066385
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.884507000000000,-123.343190000000000,,NA,NA,13066784
Rosa nutkana ssp. nutkana,Rosa,nutkana,,,,native,S5,,48.884397000000000,-123.343052000000000,,NA,NA,13066830
Camassia leichtlinii ssp. suksdorfii,Camassia,leichtlinii,,suksdorfii,,native,S4,,48.914786800000000,-123.389681600000000,,NA,NA,13102217
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.939296000000000,-123.492197000000000,,NA,NA,13167345
Tiarella trifoliata var. trifoliata,Tiarella,trifoliata,,,,native,S5,,48.948460300000000,-123.501826800000000,,NA,NA,13198894
Heuchera micrantha var. diversifolia,Heuchera,micrantha,,,diversifolia,native,S5,,48.939923070000000,-123.503365500000000,,NA,NA,13198911
Symphoricarpos albus var. laevigatus,Symphoricarpos,albus,,,laevigatus,native,S5,,48.939923070000000,-123.503365500000000,,NA,NA,13198923
Stellaria borealis ssp. sitchana,Stellaria,borealis,,sitchana,,native,S5,,48.941774660000000,-123.478167800000000,,NA,NA,13198959
Carex echinata ssp. echinata,Carex,echinata,,,,native,S5,,48.983364000000000,-123.556359000000000,,NA,NA,13224951
