Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,Indexed iNaturalist Name,Observation Taxon Name
Tricholoma saponaceum,,,soapy trich,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,saponaceum,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,118213,FUN,accepted,118213,Tricholoma saponaceum,Tricholoma saponaceum,
Tricholoma sulphureum,,,sulphur knight,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,sulphureum,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,408299,FUN,accepted,408299,Tricholoma sulphureum,Tricholoma sulphureum,
Tricholoma terreum,,,Mouse Tricholoma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,terreum,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,341797,FUN,accepted,341797,Tricholoma terreum,Tricholoma terreum,
Tricholoma vaccinum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,vaccinum,,,,,,,new 2021,observed,,,,,,2021-11-14,Willoughby Arevalo,iNat:101300208,,352609,FUN,accepted,352609,Tricholoma vaccinum,Tricholoma vaccinum,Tricholoma vaccinum
Tricholoma zelleri,,,Zeller’s Tricholoma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,zelleri,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,352611,FUN,accepted,352611,Tricholoma zelleri,Tricholoma zelleri,
Tricholomopsis rutilans,(Schaeff.) Singer,,plums & custard,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Phyllotopsidaceae,,,Tricholomopsis,rutilans,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63387,FUN,accepted,63387,Tricholomopsis rutilans,Tricholomopsis rutilans,
Tubaria cf. conspersa,(Pers.) Fayod,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Tubariaceae,,,Tubaria,conspersa,,,,,,,reported,unobserved,2010-04,Kent Brothers,VMS,,,,,,,118217,FUN,unknown,,,Tubaria conspersa,
Tubaria furfuracea,,,scurfy twiglet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Tubariaceae,,,Tubaria,furfuracea,,,,,,,new 2020,observed,,,,,,2020-10-20,Catiemac,iNat:63135637,,55573,FUN,accepted,55573,Tubaria furfuracea,Tubaria furfuracea,Tubaria furfuracea
Tubaria punicea,"(A.H.Sm. & Hesler) Ammirati, Matheny & P.-A.Moreau",,Christmas naucoria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Tubariaceae,,,Tubaria,punicea,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2021-01-16,Christian Adler,iNat:68199160,,120971,FUN,accepted,120971,Tubaria punicea,Tubaria punicea,Tubaria punicea
Turbinellus floccosus,(Schwein.) Earle,,scaly chanterelle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,Turbinellus,floccosus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,iNat:4209885,,417398,FUN,accepted,417398,Turbinellus floccosus,Turbinellus floccosus,Turbinellus floccosus
Tylopilus pseudoscaber,Secr. ex A.H.Sm. & Thiers,,dark boletus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,Tylopilus,pseudoscaber,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118156,FUN,accepted,118156,Tylopilus pseudoscaber,Tylopilus pseudoscaber,
Typhula erythropus,(Pers.) Fr.,,redleg club,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Typhulaceae,,,Typhula,erythropus,,,,,,,reported,unobserved,2011-10-29,Kent Brothers,VMS,,,,,,,416478,FUN,accepted,416478,Typhula erythropus,Typhula erythropus,
Urnula padeniana,"M. Carbone, Agnello, A.D. Parker & P. Alvarado",,cup fungus,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcosomataceae,,,Urnula,padeniana,,,,,,,new 2018,observed,,,,,,2018-01-19,Andrew Simon,iNat:9617448,,448147,FUN,accepted,448147,Urnula padeniana,Urnula padeniana,Urnula padeniana
Verpa conica,(Müller) Swartz,,thimble morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Verpa,conica,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2015-02-21,Lauren Magner,iNat:2605609,,118002,FUN,accepted,118002,Verpa conica,Verpa conica,Verpa conica
Xerocomellus atropurpureus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,Xerocomellus,atropurpureus,,,,,,,new 2019,observed,,,,,,2019-05-03,Charlene Wood,iNat:24570060,,1020294,FUN,accepted,1020294,Xerocomellus atropurpureus,Xerocomellus atropurpureus,Xerocomellus atropurpureus
Xerocomellus chrysenteron,(Bull.) Quél.,,cracked-cap boletus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,Xerocomellus,chrysenteron,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,438013,FUN,accepted,438013,Xerocomellus chrysenteron,Xerocomellus chrysenteron,
Xerocomellus zelleri,(Murrill) Klofac,,Zeller's bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,Xerocomellus,zelleri,,,,,,,reported,unobserved,2017-05-01,Kent Brothers,VMS,,,,,,,438008,FUN,accepted,438008,Xerocomellus zelleri,Xerocomellus zelleri,
Xerocomus subtomentosus,(L.: Fr.) Quél.,,Suede Bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Xerocomoideae,,Xerocomus,subtomentosus,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,485374,FUN,accepted,485374,Xerocomus subtomentosus,Xerocomus subtomentosus,
Xeromphalina campanella,(Batsch) Maire,,orange fuzzyfoot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,,,Xeromphalina,campanella,,,,,,,confirmed,observed,2011-10-29,Kent Brothers,VMS,,,2020-10-20,Richard Harrigan,iNat:69904614,,56251,FUN,accepted,56251,Xeromphalina campanella,Xeromphalina campanella,Xeromphalina campanella
Xeromphalina cornui,(Quél.) J.Favre,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,,,Xeromphalina,cornui,,,,,,,new 2017,observed,,,,,,2017-10-26,Andrew Simon,iNat:8593724,,194470,FUN,accepted,194470,Xeromphalina cornui,Xeromphalina cornui,Xeromphalina cornui
Xylaria hypoxylon,(L.) Gray,,candlesnuff fungus,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Xylariaceae,,,Xylaria,hypoxylon,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2010-11-05,Ian Guthrie,iNat:4208511,,55267,FUN,accepted,55267,Xylaria hypoxylon,Xylaria hypoxylon,Xylaria hypoxylon
Zythia resinae,,,,Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,Sareales,,,Zythiaceae,,,Zythia,resinae,,,,,,,new 2021,observed,,,,,,2021-10-23,Alejandro Huereca Delgado,iNat:101068076,,1225577,FUN,accepted,1225577,Zythia resinae,Zythia resinae,Zythia resinae
