"","Taxon","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","latitude","longitude","geoprivacy","private_latitude","private_longitude","id"
"10379","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8721194444,-123.3127138889,"",NA,NA,25048267
"10380","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8994238386,-123.4036395607,"",NA,NA,25478236
"10381","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8987583333,-123.40641,"",NA,NA,25479447
"10382","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9625694444,-123.5176777778,"",NA,NA,25578172
"10383","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.900225,-123.404163,"",NA,NA,25655041
"10384","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8954611111,-123.4051277778,"",NA,NA,25655042
"10385","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9281694897,-123.4676892316,"",NA,NA,27891699
"10386","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.871855,-123.3127966667,"",NA,NA,32125261
"10387","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9011166667,-123.4056383333,"",NA,NA,32125289
"10388","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9466217833,-123.4794343027,"",NA,NA,38433806
"10389","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9463270779,-123.4790336411,"",NA,NA,38434138
"10390","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.89906333,-123.40732,"",NA,NA,49173545
"10391","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9271868665,-123.4684729676,"",NA,NA,53166129
"10392","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.930315844,-123.4671742933,"",NA,NA,53206929
"10393","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9270305965,-123.4682091813,"",NA,NA,53377909
"10394","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9322360644,-123.4789984383,"",NA,NA,53383347
"10395","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9323498306,-123.4793801326,"",NA,NA,54408785
"10396","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9289059653,-123.4684261032,"",NA,NA,54577006
"10397","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9755783333,-123.4510033333,"",NA,NA,62010861
"10398","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9314883333,-123.4764783333,"",NA,NA,62512764
"10399","Berberis nervosa","Berberis","nervosa","","","","native","S5","",49.0051833333,-123.5655283333,"",NA,NA,68992594
"10400","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9476033333,-123.5013066667,"",NA,NA,70065818
"10401","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8787430223,-123.3269804547,"",NA,NA,71896493
"10402","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9423733333,-123.5012133333,"",NA,NA,72321445
"10403","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9417833333,-123.50144,"",NA,NA,72321454
"10404","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9417216667,-123.5009266667,"",NA,NA,72321460
"10405","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8852933333,-123.356375,"",NA,NA,83097979
"10406","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.885418836,-123.3563367487,"",NA,NA,83097982
"10407","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8651980132,-123.3526951859,"",NA,NA,83596916
"10408","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9282833333,-123.4676216667,"",NA,NA,84185774
"10409","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9302968703,-123.4678880385,"",NA,NA,84204665
"10410","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9292033333,-123.4666283333,"",NA,NA,84252809
"10411","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9281466667,-123.4678283333,"",NA,NA,84253017
"10412","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9273977085,-123.4643229444,"",NA,NA,84269499
"10413","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.92957,-123.4750833333,"",NA,NA,84499098
"10414","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9331006925,-123.4793214007,"",NA,NA,84705652
"10415","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9522171021,-123.5191497803,"",NA,NA,85240766
"10416","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8742566667,-123.3196416667,"",NA,NA,86360311
"10417","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8684007989,-123.3392483355,"",NA,NA,86633400
"10418","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.98423,-123.5436783333,"",NA,NA,93744917
"10419","Berberis nervosa","Berberis","nervosa","","","","native","S5","",49.0008516667,-123.5612116667,"",NA,NA,94679692
"10420","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8679533333,-123.3360433333,"",NA,NA,94748737
"10421","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8998699722,-123.34319,"",NA,NA,100646076
"10422","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9561738462,-123.5270272052,"",NA,NA,102153280
"10423","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.904650634,-123.4054777136,"",NA,NA,102599793
"10424","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.878945,-123.32013,"",NA,NA,102639814
"10425","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8717633333,-123.3125383333,"",NA,NA,105893697
"10426","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9475333333,-123.5024266667,"",NA,NA,107022568
"10427","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9472916667,-123.5023266667,"",NA,NA,107022574
"10428","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9444986984,-123.5173280371,"",NA,NA,107193904
"10429","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9051483333,-123.3610466667,"",NA,NA,111052789
"10430","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.866607289,-123.3308360556,"",NA,NA,114482540
"10431","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9573974943,-123.5289219395,"",NA,NA,116029599
"10432","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9046096928,-123.3672316595,"",NA,NA,120891248
"10433","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9270611111,-123.4684583333,"",NA,NA,122225632
"10434","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8629830112,-123.3506011448,"",NA,NA,122258258
"10435","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.86267,-123.35128,"",NA,NA,122258280
"10436","Berberis nervosa","Berberis","nervosa","","","","native","S5","",49.0121316667,-123.5756033333,"",NA,NA,123934529
"10437","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.9707366667,-123.5486533333,"",NA,NA,124667780
"10438","Berberis nervosa","Berberis","nervosa","","","","native","S5","",48.8815464506,-123.3222872109,"",NA,NA,127183990
"10439","Berberis nervosa","Berberis","nervosa","","","","native","S5","",49.0103597364,-123.5827280259,"",NA,NA,137665059
"10446","Meconella oregana","Meconella","oregana","","","","native","S1S2 (2019)","1-E (2006)",48.871567,-123.381984,"",NA,NA,9142345
"10447","Clematis ligusticifolia","Clematis","ligusticifolia","","","","native","S5 (2019)","",48.9287555503,-123.4690210168,"",NA,NA,54692240
"10448","Clematis ligusticifolia","Clematis","ligusticifolia","","","","native","S5 (2019)","",48.9287803462,-123.4686846556,"",NA,NA,54692314
"10452","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.926433,-123.465621,"",NA,NA,2585094
"10453","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.867479,-123.339182,"",NA,NA,2588491
"10454","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.926797,-123.466501,"",NA,NA,2750179
"10455","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.866764,-123.33606,"",NA,NA,3027566
"10456","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.91625,-123.424959,"",NA,NA,3094591
"10457","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.91625,-123.424959,"",NA,NA,3094598
"10458","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.866657,-123.335227,"",NA,NA,5095011
"10459","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.866832,-123.336082,"",NA,NA,5178284
"10460","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.9045616172,-123.4134578705,"",NA,NA,6047522
"10461","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8687516885,-123.3791255951,"",NA,NA,6217949
"10462","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8636,-123.363032,"",NA,NA,6646961
"10463","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.956931,-123.529899,"",NA,NA,10306671
"10464","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.862232,-123.3729,"",NA,NA,11563800
"10465","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8610583333,-123.3750383333,"",NA,NA,11579050
"10466","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.958745,-123.533369,"",NA,NA,12373931
"10467","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.862147,-123.372547,"",NA,NA,21350312
"10468","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.92673,-123.4671466667,"",NA,NA,22222851
"10469","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8662902173,-123.3339845204,"",NA,NA,24519715
"10470","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8978916667,-123.3989633333,"",NA,NA,24522499
"10471","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8976388889,-123.3996277778,"",NA,NA,24677509
"10472","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8976388889,-123.3996277778,"",NA,NA,24677585
"10473","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.89775,-123.3992611111,"",NA,NA,24677590
"10474","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.9577383333,-123.541985,"",NA,NA,24702211
"10475","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8977777778,-123.3991861111,"",NA,NA,25655037
"10476","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.865900691,-123.3498324352,"",NA,NA,28315690
"10477","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8663044542,-123.3688947388,"",NA,NA,41788583
"10478","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8657938082,-123.3499252021,"",NA,NA,43555535
"10479","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.9268333333,-123.467545,"",NA,NA,45036965
"10480","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.866385,-123.33485,"",NA,NA,45945140
"10481","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.92688,-123.4672,"",NA,NA,46739962
"10482","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.9265333333,-123.46695,"",NA,NA,75573852
"10483","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8758766667,-123.385435,"",NA,NA,77854391
"10484","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.9266283333,-123.467255,"",NA,NA,78230808
"10485","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8696283333,-123.3803616667,"",NA,NA,81147030
"10486","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.9249116667,-123.4625383333,"",NA,NA,107400046
"10487","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8636087633,-123.3641252366,"",NA,NA,111610095
"10488","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8612506056,-123.3648636578,"",NA,NA,111867201
"10489","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8701859335,-123.3797950903,"",NA,NA,114122203
"10490","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.9585370711,-123.5330233377,"",NA,NA,116029565
"10491","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.87029,-123.3799416667,"",NA,NA,116636179
"10492","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8661270298,-123.3686531613,"",NA,NA,116636203
"10493","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8658768672,-123.3650000766,"",NA,NA,120381276
"10494","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.8655366667,-123.36781,"",NA,NA,120470364
"10495","Delphinium menziesii","Delphinium","menziesii","","","","native","S5","",48.9077687357,-123.3728442808,"",NA,NA,130459937
"10533","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.932492,-123.483324,"",NA,NA,3319522
"10534","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.932811,-123.481447,"",NA,NA,3329584
"10535","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9062823311,-123.3589553833,"",NA,NA,5885678
"10536","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.901345698,-123.3648562431,"",NA,NA,5953025
"10537","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",49.0117953473,-123.57421875,"",NA,NA,6309408
"10538","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9465188488,-123.4905338287,"",NA,NA,6411226
"10539","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9431607017,-123.484954834,"",NA,NA,6411240
"10540","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9718464194,-123.5525894165,"",NA,NA,6611376
"10541","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9160383333,-123.3967966667,"",NA,NA,11578156
"10542","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.874077,-123.342488,"",NA,NA,12790869
"10543","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",49.0075925368,-123.576028413,"",NA,NA,24497709
"10544","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.96297,-123.5169666667,"",NA,NA,24639910
"10545","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9622916667,-123.5182805556,"",NA,NA,24663845
"10546","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9619222222,-123.5177611111,"",NA,NA,24663847
"10547","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.963453,-123.517714,"",NA,NA,24663873
"10548","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9633222222,-123.5158694444,"",NA,NA,24665096
"10549","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9632333333,-123.5157916667,"",NA,NA,24665171
"10550","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9633222222,-123.5158694444,"",NA,NA,24665243
"10551","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9619861111,-123.5162583333,"",NA,NA,24673941
"10552","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9631944444,-123.520425,"",NA,NA,24673988
"10553","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9629777778,-123.5198666667,"",NA,NA,24674089
"10554","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9639555556,-123.5193944444,"",NA,NA,24674133
"10555","Ranunculus uncinatus","Ranunculus","uncinatus","","","","native","S5","",48.9625361111,-123.5171888889,"",NA,NA,24685260
